Invoice no,Customer id,Product id,Invoice date,Shopping mall,Category,Price,Gender,Age,Payment method
INV00108,C00750,P00430,2024-03-09,ST,Electronics,4225.91,F,24,Cash
INV00108,C00750,P00024,2024-03-09,ST,Groceries,59.15,F,24,Cash
INV00109,C00515,P00146,2025-03-13,CYB,Books,205.1,M,55,Cash
INV00109,C00515,P00163,2025-03-13,CYB,Groceries,250.57,M,55,Cash
INV00109,C00515,P00306,2025-03-13,CYB,Groceries,181.8,M,55,Cash
INV00110,C00526,P00258,2024-11-30,TKO,Groceries,301.47,M,36,Cash
INV00110,C00526,P00011,2024-11-30,TKO,Books,107.2,M,36,Cash
INV00110,C00526,P00219,2024-11-30,TKO,Books,508.09,M,36,Cash
INV00110,C00526,P00301,2024-11-30,TKO,Books,88.48,M,36,Cash
INV00110,C00526,P00108,2024-11-30,TKO,Toys,101.74,M,36,Cash
INV00111,C00867,P00239,2025-11-27,MK,Books,451.96,M,44,Cash
INV00111,C00867,P00257,2025-11-27,MK,Groceries,79.2,M,44,Cash
INV00111,C00867,P00152,2025-11-27,MK,Toys,105.57,M,44,Cash
INV00111,C00867,P00281,2025-11-27,MK,Clothing,401.69,M,44,Cash
INV00111,C00867,P00130,2025-11-27,MK,Books,66.75,M,44,Cash
INV00112,C00023,P00400,2025-09-08,ST,Electronics,3858.16,M,39,Credit Card
INV00113,C01169,P00309,2025-10-25,TKO,Groceries,231.25,F,35,Cash
INV00113,C01169,P00250,2025-10-25,TKO,Books,211.4,F,35,Cash
INV00113,C01169,P00316,2025-10-25,TKO,Clothing,548.26,F,35,Cash
INV00113,C01169,P00208,2025-10-25,TKO,Toys,120.68,F,35,Cash
INV00114,C00060,P00438,2025-12-17,ST,Electronics,1511.98,M,33,Mobile Payment
INV00114,C00060,P00241,2025-12-17,ST,Clothing,976.98,M,33,Mobile Payment
INV00114,C00060,P00064,2025-12-17,ST,Electronics,3488.18,M,33,Mobile Payment
INV00114,C00060,P00109,2025-12-17,ST,Electronics,5635.99,M,33,Mobile Payment
INV00114,C00060,P00378,2025-12-17,ST,Groceries,159.81,M,33,Mobile Payment
INV00115,C00591,P00333,2024-12-15,CYB,Clothing,915.81,M,38,Cash
INV00115,C00591,P00144,2024-12-15,CYB,Clothing,730.43,M,38,Cash
INV00115,C00591,P00345,2024-12-15,CYB,Groceries,257.63,M,38,Cash
INV00116,C01067,P00039,2024-09-09,TKO,Clothing,926.2,F,60,Cash
INV00116,C01067,P00418,2024-09-09,TKO,Clothing,435.68,F,60,Cash
INV00116,C01067,P00073,2024-09-09,TKO,Groceries,218.58,F,60,Cash
INV00116,C01067,P00177,2024-09-09,TKO,Books,525.53,F,60,Cash
INV00117,C00487,P00270,2024-12-01,CYB,Electronics,1546.75,M,29,Cash
INV00117,C00487,P00442,2024-12-01,CYB,Toys,129.62,M,29,Cash
INV00118,C00503,P00197,2024-09-25,CYB,Electronics,4336.75,M,54,Credit Card
INV00118,C00503,P00488,2024-09-25,CYB,Books,74.38,M,54,Credit Card
INV00118,C00503,P00280,2024-09-25,CYB,Clothing,844.94,M,54,Credit Card
INV00118,C00503,P00453,2024-09-25,CYB,Groceries,254.68,M,54,Credit Card
INV00119,C00587,P00433,2024-06-06,TKO,Clothing,284.21,F,33,Credit Card
INV00120,C00117,P00184,2025-11-29,TKO,Groceries,67.23,F,40,Credit Card
INV00120,C00117,P00311,2025-11-29,TKO,Electronics,5583.26,F,40,Credit Card
INV00120,C00117,P00253,2025-11-29,TKO,Toys,125.52,F,40,Credit Card
INV00120,C00117,P00021,2025-11-29,TKO,Groceries,260.15,F,40,Credit Card
INV00121,C00174,P00418,2024-04-18,CYB,Clothing,435.68,F,19,Mobile Payment
INV00121,C00174,P00428,2024-04-18,CYB,Electronics,2333.01,F,19,Mobile Payment
INV00122,C00630,P00187,2024-10-03,MK,Groceries,189.37,M,19,Cash
INV00122,C00630,P00117,2024-10-03,MK,Books,507.64,M,19,Cash
INV00122,C00630,P00381,2024-10-03,MK,Groceries,281.01,M,19,Cash
INV00122,C00630,P00115,2024-10-03,MK,Toys,111.78,M,19,Cash
INV00123,C00383,P00525,2025-01-14,CYB,Electronics,4718.73,F,25,Cash
INV00124,C00550,P00270,2024-02-04,ST,Electronics,1546.75,M,48,Cash
INV00124,C00550,P00442,2024-02-04,ST,Toys,129.62,M,48,Cash
INV00124,C00550,P00467,2024-02-04,ST,Electronics,2827.06,M,48,Cash
INV00125,C01009,P00351,2024-05-22,TKO,Toys,136.04,F,58,Credit Card
INV00125,C01009,P00164,2024-05-22,TKO,Electronics,2410.33,F,58,Credit Card
INV00126,C00737,P00321,2024-04-05,CYB,Books,517.68,F,38,Mobile Payment
INV00127,C00102,P00016,2024-12-08,CYB,Electronics,5626.35,M,41,Cash
INV00127,C00102,P00497,2024-12-08,CYB,Toys,110.09,M,41,Cash
INV00127,C00102,P00026,2024-12-08,CYB,Clothing,751.23,M,41,Cash
INV00127,C00102,P00425,2024-12-08,CYB,Toys,144.74,M,41,Cash
INV00127,C00102,P00134,2024-12-08,CYB,Electronics,4742.67,M,41,Cash
INV00128,C00932,P00245,2024-03-12,MK,Electronics,4281.2,F,28,Credit Card
INV00128,C00932,P00348,2024-03-12,MK,Electronics,1714.0,F,28,Credit Card
INV00128,C00932,P00301,2024-03-12,MK,Books,88.48,F,28,Credit Card
INV00129,C01045,P00172,2024-04-16,MK,Toys,110.22,F,44,Cash
INV00129,C01045,P00164,2024-04-16,MK,Electronics,2410.33,F,44,Cash
INV00129,C01045,P00074,2024-04-16,MK,Electronics,1361.52,F,44,Cash
INV00129,C01045,P00264,2024-04-16,MK,Clothing,595.5,F,44,Cash
INV00129,C01045,P00418,2024-04-16,MK,Clothing,435.68,F,44,Cash
INV00130,C01075,P00129,2024-07-02,MK,Clothing,402.61,F,23,Credit Card
INV00130,C01075,P00445,2024-07-02,MK,Groceries,74.08,F,23,Credit Card
INV00130,C01075,P00333,2024-07-02,MK,Clothing,915.81,F,23,Credit Card
INV00130,C01075,P00149,2024-07-02,MK,Toys,97.2,F,23,Credit Card
INV00131,C00590,P00271,2025-07-23,MK,Toys,108.14,M,25,Credit Card
INV00131,C00590,P00387,2025-07-23,MK,Books,197.4,M,25,Credit Card
INV00131,C00590,P00447,2025-07-23,MK,Toys,140.95,M,25,Credit Card
INV00132,C00515,P00432,2025-07-23,MK,Toys,140.16,M,55,Cash
INV00133,C00404,P00270,2024-05-17,TKO,Electronics,1546.75,M,43,Cash
INV00133,C00404,P00442,2024-05-17,TKO,Toys,129.62,M,43,Cash
INV00133,C00404,P00199,2024-05-17,TKO,Books,321.32,M,43,Cash
INV00133,C00404,P00118,2024-05-17,TKO,Electronics,3560.13,M,43,Cash
INV00134,C01170,P00161,2024-07-27,ST,Clothing,820.56,M,37,Mobile Payment
INV00134,C01170,P00041,2024-07-27,ST,Clothing,400.92,M,37,Mobile Payment
INV00134,C01170,P00073,2024-07-27,ST,Groceries,218.58,M,37,Mobile Payment
INV00134,C01170,P00096,2024-07-27,ST,Books,389.2,M,37,Mobile Payment
INV00135,C00100,P00198,2024-11-16,MK,Toys,142.51,F,47,Cash
INV00135,C00100,P00263,2024-11-16,MK,Electronics,1799.6,F,47,Cash
INV00135,C00100,P00217,2024-11-16,MK,Groceries,60.05,F,47,Cash
INV00135,C00100,P00212,2024-11-16,MK,Toys,130.1,F,47,Cash
INV00136,C00599,P00271,2025-06-21,CYB,Toys,108.14,M,40,Credit Card
INV00136,C00599,P00387,2025-06-21,CYB,Books,197.4,M,40,Credit Card
INV00136,C00599,P00529,2025-06-21,CYB,Clothing,714.77,M,40,Credit Card
INV00137,C00634,P00270,2025-07-03,MK,Electronics,1546.75,F,57,Cash
INV00137,C00634,P00442,2025-07-03,MK,Toys,129.62,F,57,Cash
INV00138,C01102,P00163,2024-04-13,MK,Groceries,250.57,M,33,Cash
INV00138,C01102,P00348,2024-04-13,MK,Electronics,1714.0,M,33,Cash
INV00139,C00023,P00121,2024-03-18,ST,Groceries,304.02,M,39,Credit Card
INV00140,C00773,P00189,2024-09-11,TKO,Electronics,4765.59,F,43,Cash
INV00140,C00773,P00073,2024-09-11,TKO,Groceries,218.58,F,43,Cash
INV00140,C00773,P00492,2024-09-11,TKO,Electronics,1546.45,F,43,Cash
INV00140,C00773,P00082,2024-09-11,TKO,Electronics,1703.39,F,43,Cash
INV00141,C01167,P00530,2025-02-15,MK,Clothing,975.6,M,55,Cash
INV00142,C00951,P00403,2024-10-26,CYB,Clothing,841.77,M,34,Cash
INV00142,C00951,P00220,2024-10-26,CYB,Toys,116.08,M,34,Cash
INV00142,C00951,P00497,2024-10-26,CYB,Toys,110.09,M,34,Cash
INV00142,C00951,P00099,2024-10-26,CYB,Electronics,1850.87,M,34,Cash
INV00143,C01033,P00237,2024-06-27,ST,Electronics,4843.98,M,23,Credit Card
INV00143,C01033,P00022,2024-06-27,ST,Toys,122.7,M,23,Credit Card
INV00143,C01033,P00436,2024-06-27,ST,Electronics,4851.46,M,23,Credit Card
INV00143,C01033,P00318,2024-06-27,ST,Electronics,5426.45,M,23,Credit Card
INV00144,C00682,P00115,2024-05-05,CYB,Toys,111.78,F,41,Cash
INV00144,C00682,P00272,2024-05-05,CYB,Toys,104.52,F,41,Cash
INV00144,C00682,P00057,2024-05-05,CYB,Electronics,4624.48,F,41,Cash
INV00145,C00092,P00421,2024-09-20,MK,Electronics,2837.46,M,41,Cash
INV00145,C00092,P00481,2024-09-20,MK,Clothing,218.94,M,41,Cash
INV00146,C00164,P00329,2025-03-04,ST,Electronics,5190.56,M,25,Mobile Payment
INV00146,C00164,P00017,2025-03-04,ST,Books,495.36,M,25,Mobile Payment
INV00147,C01120,P00270,2024-06-03,ST,Electronics,1546.75,F,21,Cash
INV00147,C01120,P00442,2024-06-03,ST,Toys,129.62,F,21,Cash
INV00147,C01120,P00392,2024-06-03,ST,Groceries,154.45,F,21,Cash
INV00148,C00317,P00325,2024-03-21,CYB,Clothing,338.45,F,29,Credit Card
INV00148,C00317,P00488,2024-03-21,CYB,Books,74.38,F,29,Credit Card
INV00149,C00804,P00397,2024-03-11,ST,Books,246.03,F,35,Credit Card
INV00149,C00804,P00499,2024-03-11,ST,Books,218.54,F,35,Credit Card
INV00149,C00804,P00247,2024-03-11,ST,Clothing,825.56,F,35,Credit Card
INV00149,C00804,P00385,2024-03-11,ST,Toys,141.66,F,35,Credit Card
INV00149,C00804,P00233,2024-03-11,ST,Books,272.95,F,35,Credit Card
INV00150,C01156,P00305,2024-02-10,TKO,Books,582.03,M,48,Cash
INV00150,C01156,P00081,2024-02-10,TKO,Electronics,2602.3,M,48,Cash
INV00150,C01156,P00008,2024-02-10,TKO,Books,230.61,M,48,Cash
INV00150,C01156,P00183,2024-02-10,TKO,Groceries,219.62,M,48,Cash
INV00150,C01156,P00423,2024-02-10,TKO,Toys,98.8,M,48,Cash
INV00151,C01068,P00405,2024-07-10,TKO,Clothing,404.12,M,41,Credit Card
INV00151,C01068,P00200,2024-07-10,TKO,Books,121.94,M,41,Credit Card
INV00151,C01068,P00202,2024-07-10,TKO,Clothing,629.66,M,41,Credit Card
INV00151,C01068,P00317,2024-07-10,TKO,Clothing,806.54,M,41,Credit Card
INV00151,C01068,P00157,2024-07-10,TKO,Toys,101.52,M,41,Credit Card
INV00152,C00485,P00247,2025-03-02,TKO,Clothing,825.56,F,49,Cash
INV00152,C00485,P00311,2025-03-02,TKO,Electronics,5583.26,F,49,Cash
INV00152,C00485,P00271,2025-03-02,TKO,Toys,108.14,F,49,Cash
INV00152,C00485,P00330,2025-03-02,TKO,Clothing,910.67,F,49,Cash
INV00152,C00485,P00446,2025-03-02,TKO,Electronics,3742.21,F,49,Cash
INV00153,C00081,P00065,2024-05-22,TKO,Clothing,467.57,F,48,Cash
INV00153,C00081,P00488,2024-05-22,TKO,Books,74.38,F,48,Cash
INV00153,C00081,P00527,2024-05-22,TKO,Books,411.69,F,48,Cash
INV00153,C00081,P00449,2024-05-22,TKO,Electronics,2659.21,F,48,Cash
INV00154,C00548,P00411,2025-06-28,CYB,Books,288.73,M,41,Cash
INV00154,C00548,P00022,2025-06-28,CYB,Toys,122.7,M,41,Cash
INV00154,C00548,P00050,2025-06-28,CYB,Books,458.19,M,41,Cash
INV00155,C00011,P00161,2025-12-16,ST,Clothing,820.56,M,49,Credit Card
INV00156,C00387,P00270,2024-09-04,CYB,Electronics,1546.75,F,55,Mobile Payment
INV00156,C00387,P00442,2024-09-04,CYB,Toys,129.62,F,55,Mobile Payment
INV00157,C00557,P00114,2025-03-02,ST,Electronics,1951.58,F,52,Cash
INV00158,C00880,P00477,2024-02-13,ST,Electronics,5387.03,F,43,Cash
INV00158,C00880,P00250,2024-02-13,ST,Books,211.4,F,43,Cash
INV00159,C00304,P00443,2024-10-21,MK,Electronics,4867.57,M,27,Mobile Payment
INV00159,C00304,P00224,2024-10-21,MK,Books,414.06,M,27,Mobile Payment
INV00159,C00304,P00401,2024-10-21,MK,Books,214.33,M,27,Mobile Payment
INV00160,C01139,P00270,2024-12-02,MK,Electronics,1546.75,F,35,Cash
INV00160,C01139,P00442,2024-12-02,MK,Toys,129.62,F,35,Cash
INV00160,C01139,P00073,2024-12-02,MK,Groceries,218.58,F,35,Cash
INV00160,C01139,P00481,2024-12-02,MK,Clothing,218.94,F,35,Cash
INV00161,C00590,P00509,2024-11-09,TKO,Clothing,998.8,M,25,Credit Card
INV00162,C00472,P00271,2024-12-04,TKO,Toys,108.14,M,58,Mobile Payment
INV00162,C00472,P00387,2024-12-04,TKO,Books,197.4,M,58,Mobile Payment
INV00162,C00472,P00052,2024-12-04,TKO,Books,459.47,M,58,Mobile Payment
INV00162,C00472,P00331,2024-12-04,TKO,Electronics,4461.45,M,58,Mobile Payment
INV00163,C00119,P00173,2025-06-17,ST,Electronics,3152.4,M,35,Cash
INV00163,C00119,P00267,2025-06-17,ST,Groceries,156.44,M,35,Cash
INV00163,C00119,P00424,2025-06-17,ST,Books,369.46,M,35,Cash
INV00164,C00088,P00270,2025-02-03,CYB,Electronics,1546.75,F,47,Cash
INV00164,C00088,P00442,2025-02-03,CYB,Toys,129.62,F,47,Cash
INV00165,C00595,P00304,2024-05-22,MK,Electronics,1749.41,M,19,Mobile Payment
INV00166,C00393,P00364,2024-03-12,TKO,Electronics,3224.3,M,52,Mobile Payment
INV00166,C00393,P00008,2024-03-12,TKO,Books,230.61,M,52,Mobile Payment
INV00166,C00393,P00206,2024-03-12,TKO,Toys,116.79,M,52,Mobile Payment
INV00166,C00393,P00311,2024-03-12,TKO,Electronics,5583.26,M,52,Mobile Payment
INV00166,C00393,P00033,2024-03-12,TKO,Electronics,3038.85,M,52,Mobile Payment
INV00167,C00697,P00205,2025-12-28,CYB,Books,204.74,F,30,Credit Card
INV00167,C00697,P00212,2025-12-28,CYB,Toys,130.1,F,30,Credit Card
INV00168,C00166,P00332,2025-11-22,ST,Toys,100.36,M,27,Mobile Payment
INV00169,C00041,P00495,2025-01-12,TKO,Books,129.52,F,31,Cash
INV00169,C00041,P00101,2025-01-12,TKO,Electronics,1941.69,F,31,Cash
INV00169,C00041,P00406,2025-01-12,TKO,Groceries,269.79,F,31,Cash
INV00169,C00041,P00363,2025-01-12,TKO,Books,473.64,F,31,Cash
INV00169,C00041,P00348,2025-01-12,TKO,Electronics,1714.0,F,31,Cash
INV00170,C00079,P00271,2025-04-10,TKO,Toys,108.14,F,42,Cash
INV00170,C00079,P00387,2025-04-10,TKO,Books,197.4,F,42,Cash
INV00171,C00529,P00122,2025-12-18,CYB,Electronics,4331.85,M,52,Credit Card
INV00172,C00623,P00402,2025-02-02,TKO,Toys,112.28,F,37,Credit Card
INV00172,C00623,P00110,2025-02-02,TKO,Electronics,4316.58,F,37,Credit Card
INV00172,C00623,P00397,2025-02-02,TKO,Books,246.03,F,37,Credit Card
INV00173,C00415,P00515,2025-07-02,TKO,Books,193.33,F,45,Credit Card
INV00173,C00415,P00210,2025-07-02,TKO,Toys,105.95,F,45,Credit Card
INV00173,C00415,P00151,2025-07-02,TKO,Groceries,203.53,F,45,Credit Card
INV00173,C00415,P00461,2025-07-02,TKO,Electronics,5509.75,F,45,Credit Card
INV00173,C00415,P00183,2025-07-02,TKO,Groceries,219.62,F,45,Credit Card
INV00174,C00623,P00422,2025-11-02,TKO,Electronics,3944.84,F,37,Credit Card
INV00175,C00062,P00058,2024-07-10,CYB,Clothing,374.92,F,21,Cash
INV00175,C00062,P00305,2024-07-10,CYB,Books,582.03,F,21,Cash
INV00175,C00062,P00394,2024-07-10,CYB,Electronics,3618.47,F,21,Cash
INV00176,C00781,P00383,2024-09-09,TKO,Toys,102.11,M,51,Mobile Payment
INV00176,C00781,P00306,2024-09-09,TKO,Groceries,181.8,M,51,Mobile Payment
INV00176,C00781,P00186,2024-09-09,TKO,Clothing,961.86,M,51,Mobile Payment
INV00176,C00781,P00399,2024-09-09,TKO,Groceries,58.82,M,51,Mobile Payment
INV00176,C00781,P00053,2024-09-09,TKO,Books,365.42,M,51,Mobile Payment
INV00177,C01026,P00034,2025-06-14,TKO,Electronics,1966.99,M,19,Cash
INV00177,C01026,P00278,2025-06-14,TKO,Clothing,876.51,M,19,Cash
INV00177,C01026,P00344,2025-06-14,TKO,Electronics,5474.66,M,19,Cash
INV00177,C01026,P00452,2025-06-14,TKO,Clothing,916.11,M,19,Cash
INV00178,C00908,P00503,2025-09-23,TKO,Books,580.9,M,52,Credit Card
INV00178,C00908,P00292,2025-09-23,TKO,Electronics,3041.86,M,52,Credit Card
INV00178,C00908,P00039,2025-09-23,TKO,Clothing,926.2,M,52,Credit Card
INV00178,C00908,P00135,2025-09-23,TKO,Books,382.28,M,52,Credit Card
INV00178,C00908,P00333,2025-09-23,TKO,Clothing,915.81,M,52,Credit Card
INV00179,C00820,P00231,2025-09-02,TKO,Groceries,67.77,M,49,Credit Card
INV00180,C00752,P00018,2024-01-31,ST,Clothing,484.96,M,19,Credit Card
INV00180,C00752,P00100,2024-01-31,ST,Toys,107.66,M,19,Credit Card
INV00180,C00752,P00325,2024-01-31,ST,Clothing,338.45,M,19,Credit Card
INV00181,C00586,P00271,2024-05-26,TKO,Toys,108.14,M,53,Cash
INV00181,C00586,P00387,2024-05-26,TKO,Books,197.4,M,53,Cash
INV00182,C00515,P00399,2025-04-29,TKO,Groceries,58.82,M,55,Cash
INV00183,C00930,P00032,2024-12-11,TKO,Electronics,4872.94,M,49,Cash
INV00183,C00930,P00159,2024-12-11,TKO,Clothing,656.97,M,49,Cash
INV00183,C00930,P00257,2024-12-11,TKO,Groceries,79.2,M,49,Cash
INV00183,C00930,P00302,2024-12-11,TKO,Toys,101.58,M,49,Cash
INV00183,C00930,P00423,2024-12-11,TKO,Toys,98.8,M,49,Cash
INV00184,C00838,P00148,2025-03-26,MK,Electronics,5029.06,F,38,Cash
INV00185,C00474,P00251,2024-09-01,CYB,Clothing,403.72,F,32,Credit Card
INV00186,C00078,P00333,2025-12-27,ST,Clothing,915.81,F,49,Cash
INV00186,C00078,P00012,2025-12-27,ST,Groceries,45.02,F,49,Cash
INV00187,C00171,P00046,2024-01-21,MK,Clothing,534.22,M,37,Cash
INV00187,C00171,P00017,2024-01-21,MK,Books,495.36,M,37,Cash
INV00188,C01092,P00280,2025-10-17,MK,Clothing,844.94,F,46,Credit Card
INV00188,C01092,P00182,2025-10-17,MK,Groceries,94.38,F,46,Credit Card
INV00188,C01092,P00406,2025-10-17,MK,Groceries,269.79,F,46,Credit Card
INV00189,C00534,P00270,2025-05-21,TKO,Electronics,1546.75,F,57,Mobile Payment
INV00189,C00534,P00442,2025-05-21,TKO,Toys,129.62,F,57,Mobile Payment
INV00189,C00534,P00313,2025-05-21,TKO,Books,265.06,F,57,Mobile Payment
INV00189,C00534,P00449,2025-05-21,TKO,Electronics,2659.21,F,57,Mobile Payment
INV00190,C00107,P00432,2024-06-04,TKO,Toys,140.16,F,60,Credit Card
INV00190,C00107,P00026,2024-06-04,TKO,Clothing,751.23,F,60,Credit Card
INV00191,C00221,P00073,2024-09-16,TKO,Groceries,218.58,M,33,Credit Card
INV00192,C00271,P00270,2024-10-21,TKO,Electronics,1546.75,F,22,Credit Card
INV00192,C00271,P00442,2024-10-21,TKO,Toys,129.62,F,22,Credit Card
INV00192,C00271,P00297,2024-10-21,TKO,Clothing,286.77,F,22,Credit Card
INV00192,C00271,P00021,2024-10-21,TKO,Groceries,260.15,F,22,Credit Card
INV00193,C01086,P00270,2025-01-16,CYB,Electronics,1546.75,M,35,Cash
INV00193,C01086,P00442,2025-01-16,CYB,Toys,129.62,M,35,Cash
INV00193,C01086,P00265,2025-01-16,CYB,Electronics,4764.35,M,35,Cash
INV00194,C00824,P00325,2024-05-04,TKO,Clothing,338.45,F,49,Cash
INV00194,C00824,P00308,2024-05-04,TKO,Electronics,5637.63,F,49,Cash
INV00194,C00824,P00393,2024-05-04,TKO,Electronics,4632.3,F,49,Cash
INV00195,C00954,P00276,2024-11-02,MK,Books,94.63,F,58,Cash
INV00195,C00954,P00211,2024-11-02,MK,Electronics,5621.92,F,58,Cash
INV00196,C00018,P00148,2025-03-30,TKO,Electronics,5029.06,M,19,Credit Card
INV00197,C00347,P00066,2024-04-16,MK,Groceries,123.3,F,18,Cash
INV00198,C00268,P00455,2025-10-15,TKO,Electronics,5400.69,M,42,Cash
INV00198,C00268,P00287,2025-10-15,TKO,Toys,135.23,M,42,Cash
INV00199,C01125,P00270,2025-12-17,CYB,Electronics,1546.75,M,24,Credit Card
INV00199,C01125,P00442,2025-12-17,CYB,Toys,129.62,M,24,Credit Card
INV00199,C01125,P00425,2025-12-17,CYB,Toys,144.74,M,24,Credit Card
INV00199,C01125,P00289,2025-12-17,CYB,Clothing,313.61,M,24,Credit Card
INV00200,C00897,P00382,2025-06-08,MK,Electronics,1564.6,F,30,Credit Card
INV00200,C00897,P00309,2025-06-08,MK,Groceries,231.25,F,30,Credit Card
INV00200,C00897,P00200,2025-06-08,MK,Books,121.94,F,30,Credit Card
INV00200,C00897,P00144,2025-06-08,MK,Clothing,730.43,F,30,Credit Card
INV00201,C01008,P00291,2025-01-18,TKO,Books,230.83,F,38,Credit Card
INV00202,C00883,P00270,2024-03-08,TKO,Electronics,1546.75,M,20,Mobile Payment
INV00202,C00883,P00442,2024-03-08,TKO,Toys,129.62,M,20,Mobile Payment
INV00202,C00883,P00276,2024-03-08,TKO,Books,94.63,M,20,Mobile Payment
INV00202,C00883,P00180,2024-03-08,TKO,Clothing,456.75,M,20,Mobile Payment
INV00203,C00132,P00246,2025-08-18,TKO,Toys,124.56,F,59,Credit Card
INV00203,C00132,P00237,2025-08-18,TKO,Electronics,4843.98,F,59,Credit Card
INV00203,C00132,P00158,2025-08-18,TKO,Electronics,3576.45,F,59,Credit Card
INV00203,C00132,P00260,2025-08-18,TKO,Electronics,4535.28,F,59,Credit Card
INV00203,C00132,P00193,2025-08-18,TKO,Electronics,2641.9,F,59,Credit Card
INV00204,C00039,P00051,2024-07-30,MK,Books,562.38,M,30,Mobile Payment
INV00204,C00039,P00262,2024-07-30,MK,Books,343.05,M,30,Mobile Payment
INV00204,C00039,P00228,2024-07-30,MK,Clothing,959.47,M,30,Mobile Payment
INV00205,C00374,P00270,2025-02-19,MK,Electronics,1546.75,M,45,Cash
INV00205,C00374,P00442,2025-02-19,MK,Toys,129.62,M,45,Cash
INV00205,C00374,P00444,2025-02-19,MK,Electronics,1535.83,M,45,Cash
INV00205,C00374,P00497,2025-02-19,MK,Toys,110.09,M,45,Cash
INV00206,C00352,P00271,2024-03-04,ST,Toys,108.14,M,42,Cash
INV00206,C00352,P00387,2024-03-04,ST,Books,197.4,M,42,Cash
INV00206,C00352,P00315,2024-03-04,ST,Groceries,131.88,M,42,Cash
INV00206,C00352,P00168,2024-03-04,ST,Books,517.58,M,42,Cash
INV00207,C00561,P00521,2025-08-05,TKO,Toys,116.89,F,21,Cash
INV00207,C00561,P00518,2025-08-05,TKO,Electronics,5447.33,F,21,Cash
INV00207,C00561,P00376,2025-08-05,TKO,Electronics,4761.36,F,21,Cash
INV00207,C00561,P00302,2025-08-05,TKO,Toys,101.58,F,21,Cash
INV00207,C00561,P00226,2025-08-05,TKO,Books,158.67,F,21,Cash
INV00208,C00013,P00252,2025-06-19,TKO,Electronics,4870.07,F,43,Cash
INV00208,C00013,P00434,2025-06-19,TKO,Books,390.48,F,43,Cash
INV00209,C00669,P00516,2024-04-20,ST,Electronics,2321.58,M,50,Cash
INV00209,C00669,P00312,2024-04-20,ST,Toys,120.26,M,50,Cash
INV00210,C00514,P00238,2025-05-14,MK,Books,486.5,M,28,Credit Card
INV00211,C00673,P00125,2024-08-12,ST,Toys,134.5,M,47,Cash
INV00211,C00673,P00274,2024-08-12,ST,Electronics,1312.58,M,47,Cash
INV00211,C00673,P00087,2024-08-12,ST,Electronics,2849.81,M,47,Cash
INV00211,C00673,P00268,2024-08-12,ST,Toys,120.64,M,47,Cash
INV00212,C00740,P00271,2025-10-01,CYB,Toys,108.14,M,41,Mobile Payment
INV00212,C00740,P00387,2025-10-01,CYB,Books,197.4,M,41,Mobile Payment
INV00213,C00995,P00349,2024-12-04,CYB,Clothing,308.79,M,39,Credit Card
INV00213,C00995,P00177,2024-12-04,CYB,Books,525.53,M,39,Credit Card
INV00213,C00995,P00334,2024-12-04,CYB,Books,323.8,M,39,Credit Card
INV00213,C00995,P00173,2024-12-04,CYB,Electronics,3152.4,M,39,Credit Card
INV00213,C00995,P00040,2024-12-04,CYB,Electronics,3060.33,M,39,Credit Card
INV00214,C01034,P00245,2024-03-03,TKO,Electronics,4281.2,F,44,Credit Card
INV00214,C01034,P00205,2024-03-03,TKO,Books,204.74,F,44,Credit Card
INV00214,C01034,P00515,2024-03-03,TKO,Books,193.33,F,44,Credit Card
INV00215,C00535,P00270,2025-05-25,ST,Electronics,1546.75,F,60,Mobile Payment
INV00215,C00535,P00442,2025-05-25,ST,Toys,129.62,F,60,Mobile Payment
INV00215,C00535,P00062,2025-05-25,ST,Books,355.55,F,60,Mobile Payment
INV00215,C00535,P00218,2025-05-25,ST,Books,340.17,F,60,Mobile Payment
INV00216,C00068,P00374,2024-07-28,TKO,Books,116.89,M,37,Cash
INV00216,C00068,P00496,2024-07-28,TKO,Electronics,2383.0,M,37,Cash
INV00216,C00068,P00162,2024-07-28,TKO,Electronics,3966.82,M,37,Cash
INV00217,C00064,P00101,2025-08-07,ST,Electronics,1941.69,F,41,Credit Card
INV00217,C00064,P00212,2025-08-07,ST,Toys,130.1,F,41,Credit Card
INV00218,C00105,P00531,2025-02-01,MK,Toys,100.56,M,43,Credit Card
INV00218,C00105,P00523,2025-02-01,MK,Electronics,3248.21,M,43,Credit Card
INV00218,C00105,P00008,2025-02-01,MK,Books,230.61,M,43,Credit Card
INV00218,C00105,P00257,2025-02-01,MK,Groceries,79.2,M,43,Credit Card
INV00218,C00105,P00006,2025-02-01,MK,Clothing,185.09,M,43,Credit Card
INV00219,C00132,P00356,2025-11-06,MK,Books,103.72,F,59,Credit Card
INV00220,C00162,P00066,2025-09-30,CYB,Groceries,123.3,M,59,Credit Card
INV00220,C00162,P00515,2025-09-30,CYB,Books,193.33,M,59,Credit Card
INV00221,C01101,P00270,2024-09-20,TKO,Electronics,1546.75,F,31,Mobile Payment
INV00221,C01101,P00442,2024-09-20,TKO,Toys,129.62,F,31,Mobile Payment
INV00222,C00793,P00535,2025-02-23,ST,Toys,124.23,M,48,Cash
INV00222,C00793,P00339,2025-02-23,ST,Toys,140.62,M,48,Cash
INV00223,C00446,P00513,2024-06-09,TKO,Electronics,4759.29,F,18,Cash
