Customer id,Monetary,Frequency,Recency,Monetary_log,R_score,F_score,M_score,RFM_score,RFM_numeric,segment,cluster,Annualized_spend,Gender,Age,Payment method
C01009,6314.39,3,175,8.750744790597377,3,3,2,332,332,Other,1,3152.8759917920656,F,58,Credit Card
C01010,15977.9,5,45,9.6790243809059,5,5,4,554,554,Champions,0,7978.021203830369,F,20,Credit Card
C01011,5902.679999999999,3,197,8.6833311642694,2,3,2,232,232,Other,1,2947.302599179206,F,57,Credit Card
C01013,1518.8999999999999,2,242,7.326399822202416,2,2,1,221,221,At Risk / Churn,1,758.4110807113542,M,34,Credit Card
C01014,12793.6,4,158,9.456778485893414,3,4,3,343,343,Loyal,0,6388.049247606019,F,27,Credit Card
C01015,8213.42,5,197,9.013646425422591,2,5,2,252,252,Frequent but at risk,0,4101.092065663474,F,42,Mobile Payment
C01016,10292.68,4,150,9.239285393659962,3,4,3,343,343,Loyal,0,5139.299863201094,M,23,Credit Card
C01017,23058.98,5,9,10.045853926519985,5,5,5,555,555,Champions,0,11513.717783857728,M,20,Cash
C01018,29177.5,7,114,10.281187415683524,3,5,5,355,355,Loyal,0,14568.792749658001,M,27,Cash
C01019,9888.26,3,192,9.199204598763783,2,3,3,233,233,Other,0,4937.3664842681255,M,34,Mobile Payment
C01020,16062.39,3,611,9.684298048662889,1,3,4,134,134,Other,1,8020.208413132695,M,45,Credit Card
C01021,19982.59,3,204,9.902666715741764,2,3,5,235,235,Other,0,9977.627017783858,F,60,Credit Card
C01022,1635.3400000000001,2,10,7.400217319531165,5,2,1,521,521,New / Promising,1,816.5514363885089,M,18,Credit Card
C01023,818.8199999999999,2,41,6.7090848039668485,5,2,1,521,521,New / Promising,1,408.84993160054717,M,58,Mobile Payment
C01024,801.31,3,221,6.6874950668474575,2,3,1,231,231,Other,1,400.1069083447332,F,22,Mobile Payment
C01025,2762.94,5,237,7.924412476981902,2,5,1,251,251,Frequent but at risk,1,1379.5801641586868,F,29,Credit Card
C01026,33494.95,6,65,10.419179814982318,4,5,5,455,455,Champions,0,16724.564637482898,M,19,Cash
C01027,5634.91,4,66,8.63691390411889,4,4,2,442,442,Other,0,2813.6007523939807,F,35,Cash
C01028,4499.76,2,57,8.412001550387178,4,2,1,421,421,New / Promising,1,2246.80218878249,M,18,Cash
C01029,13713.43,3,116,9.52620384217265,3,3,4,334,334,Loyal,0,6847.335088919289,M,34,Cash
C01030,16794.0,2,163,9.728836502046393,3,2,4,324,324,Other,0,8385.512995896033,F,24,Mobile Payment
C01031,2916.12,2,137,7.97835210717721,3,2,1,321,321,Other,1,1456.0653898768808,M,47,Mobile Payment
C01032,9979.119999999999,3,26,9.208350393281318,5,3,3,533,533,Loyal,0,4982.734336525307,M,51,Cash
C01033,15973.92,3,239,9.67877527140847,2,3,4,234,234,Other,0,7976.033926128591,M,23,Credit Card
C01034,24339.9,5,220,10.09991334202883,2,5,5,255,255,Frequent but at risk,0,12153.301641586868,F,44,Credit Card
C01035,5143.08,2,97,8.545601817896056,4,2,2,422,422,New / Promising,1,2568.0221614227085,F,26,Cash
C01036,34163.47,8,42,10.4389414941427,5,5,5,555,555,Champions,0,17058.367373461013,F,43,Mobile Payment
C01037,7040.97,3,280,8.859643239552558,2,3,2,232,232,Other,1,3515.6690150478794,M,35,Mobile Payment
C01038,3485.73,2,271,8.15671961322178,2,2,1,221,221,At Risk / Churn,1,1740.480779753762,F,38,Credit Card
C01039,4820.38,2,273,8.480815473120545,2,2,1,221,221,At Risk / Churn,1,2406.8928864569084,F,22,Credit Card
C01040,872.77,1,79,6.772817183128684,4,1,1,411,411,New / Promising,1,435.7880300957592,M,33,Cash
C01041,7295.2300000000005,3,131,8.895113055380099,3,3,2,332,332,Other,0,3642.625102599179,M,41,Mobile Payment
C01042,8365.92,1,176,9.032041114877831,2,1,2,212,212,At Risk / Churn,1,4177.237756497948,M,25,Credit Card
C01043,50442.67,8,8,10.82861254714651,5,5,5,555,555,Champions,0,25186.83248974008,M,41,Mobile Payment
C01044,13432.439999999999,5,143,9.50550239968179,3,5,3,353,353,Loyal,0,6707.032284541723,M,43,Cash
C01045,9956.42,4,258,9.206073280878408,2,4,3,243,243,Frequent but at risk,0,4971.399863201094,F,44,Cash
C01046,7343.31,4,168,8.901681142738429,3,4,2,342,342,Other,0,3666.632216142271,F,59,Cash
C01047,74.08,1,7,4.3185542117183084,5,1,1,511,511,New / Promising,1,36.98932968536251,F,46,Mobile Payment
C01048,15867.31,4,67,9.672079317616824,4,4,4,444,444,Champions,0,7922.801846785225,F,45,Credit Card
C01049,7213.349999999999,1,66,8.883827377059525,4,1,2,412,412,New / Promising,0,3601.741108071135,M,60,Cash
C01050,18875.44,6,77,9.845669862597914,4,5,4,454,454,Champions,0,9424.80930232558,M,48,Mobile Payment
C01051,21099.9,3,203,9.957070972582937,2,3,5,235,235,Other,0,10535.51778385773,M,38,Cash
C01052,5615.7699999999995,3,155,8.633512044569276,3,3,2,332,332,Other,1,2804.043844049247,F,24,Cash
C01053,12660.210000000001,3,190,9.446298267750286,2,3,3,233,233,Other,0,6321.445485636115,F,46,Cash
C01054,6587.150000000001,2,168,8.793027859708639,3,2,2,322,322,Other,1,3289.0694254445966,F,59,Cash
C01055,24108.94,6,16,10.090379482578175,5,5,5,555,555,Champions,0,12037.979616963063,M,38,Cash
C01056,6632.01,6,34,8.799813977137868,5,5,2,552,552,Other,0,3311.468741450068,F,39,Credit Card
C01057,20231.21,6,375,9.915031167892613,1,5,5,155,155,Frequent but at risk,0,10101.766963064294,M,18,Mobile Payment
C01058,14572.55,6,83,9.58696352084945,4,5,4,454,454,Champions,0,7276.307455540355,F,32,Credit Card
C01059,6794.72,2,16,8.824048281236752,5,2,2,522,522,New / Promising,0,3392.7124487004103,F,53,Mobile Payment
C01060,24986.19,7,299,10.126118572528597,1,5,5,155,155,Frequent but at risk,0,12476.004582763337,F,25,Cash
C01061,6943.5,3,34,8.845705258356274,5,3,2,532,532,Other,0,3467.0006839945277,F,26,Cash
C01062,1632.3,1,693,7.398357787059093,1,1,1,111,111,At Risk / Churn,1,815.0335157318741,F,46,Credit Card
C01063,6552.71,5,42,8.787786580492186,5,5,2,552,552,Other,0,3271.872982216142,M,25,Cash
C01064,6132.62,3,46,8.721540392967164,4,3,2,432,432,Other,0,3062.115321477428,F,36,Cash
C01065,19698.78,4,255,9.888362747151032,2,4,5,245,245,Frequent but at risk,0,9835.91614227086,M,55,Credit Card
C01066,2050.57,2,174,7.626360632674724,3,2,1,321,321,Other,1,1023.8824213406293,M,47,Mobile Payment
C01067,17743.34,6,152,9.783821870813243,3,5,4,354,354,Loyal,0,8859.53365253078,F,60,Cash
C01068,7190.41,4,170,8.880642537191248,3,4,2,342,342,Other,0,3590.2867989056085,M,41,Credit Card
C01069,12381.88,4,16,9.424070152463145,5,4,3,543,543,Loyal,0,6182.470861833104,F,42,Credit Card
C01070,19051.62,4,157,9.854959903906476,3,4,4,344,344,Loyal,0,9512.77879616963,M,53,Cash
C01072,19822.81,7,152,9.894639019480783,3,5,5,355,355,Loyal,0,9897.846306429548,M,30,Cash
C01073,28574.98,6,282,10.260321783787962,2,5,5,255,255,Frequent but at risk,0,14267.94487004104,F,18,Cash
C01074,17915.35,6,10,9.793468982747001,5,5,4,554,554,Champions,0,8945.42099863201,M,38,Cash
C01075,9782.91,4,204,9.188494478632958,2,4,3,243,243,Frequent but at risk,0,4884.763543091655,F,23,Credit Card
C01076,26884.97,7,5,10.199359868191214,5,5,5,555,555,Champions,0,13424.095827633379,F,19,Cash
C01077,6771.570000000001,4,273,8.820635909823148,2,4,2,242,242,Frequent but at risk,1,3381.153283173735,F,46,Cash
C01078,16755.3,3,159,9.726529585941027,3,3,4,334,334,Loyal,0,8366.189466484268,M,50,Mobile Payment
C01079,1405.95,2,284,7.249179519880248,2,2,1,221,221,At Risk / Churn,1,702.0133378932968,F,48,Credit Card
C01080,14411.81,3,35,9.575872673452675,5,3,4,534,534,Loyal,0,7196.047400820793,M,19,Credit Card
C01081,1437.78,4,57,7.27155081125224,4,4,1,441,441,Other,1,717.9065663474692,F,58,Cash
C01082,759.8000000000001,1,267,6.634370511231181,2,1,1,211,211,At Risk / Churn,1,379.38030095759234,M,37,Cash
C01083,15496.060000000001,3,5,9.648405607496947,5,3,4,534,534,Loyal,0,7737.430779753762,F,31,Mobile Payment
C01084,2806.0299999999997,1,8,7.939882263871568,5,1,1,511,511,New / Promising,1,1401.095690834473,F,43,Cash
C01085,4000.47,3,177,8.294417072590443,2,3,1,231,231,Other,1,1997.4987004103966,F,58,Credit Card
C01086,10984.31,4,350,9.304314204720935,1,4,3,143,143,Frequent but at risk,0,5484.641792065663,M,35,Cash
C01087,1997.69,1,219,7.600247244935866,2,1,1,211,211,At Risk / Churn,1,997.4785909712722,M,55,Cash
C01088,9671.63,3,132,9.177055526649767,3,3,3,333,333,Loyal,0,4829.199658002735,M,47,Cash
C01089,10212.84,3,75,9.231498942311056,4,3,3,433,433,Loyal,0,5099.434473324213,M,54,Cash
C01090,19429.77,6,23,9.874613171025272,5,5,5,555,555,Champions,0,9701.595143638851,M,32,Cash
C01091,18072.98,3,488,9.802228613899377,1,3,4,134,134,Other,1,9024.128180574555,M,46,Cash
C01092,17437.64,5,15,9.766443712770867,5,5,4,554,554,Champions,0,8706.892749658002,F,46,Credit Card
C01093,8812.29,3,151,9.084016088492687,3,3,3,333,333,Loyal,0,4400.117441860465,M,24,Mobile Payment
C01094,7142.360000000001,3,106,8.873938532877006,3,3,2,332,332,Other,0,3566.2946648426814,M,44,Cash
C01095,8076.12,2,95,8.996790652333294,4,2,2,422,422,New / Promising,0,4032.5359781121747,M,21,Mobile Payment
C01096,23235.24,3,49,10.053468407859219,4,3,5,435,435,Loyal,0,11601.727222982216,F,47,Cash
C01097,9100.67,6,116,9.116213192151369,3,5,3,353,353,Loyal,0,4544.110191518467,M,44,Mobile Payment
C01098,28623.55,7,4,10.262020020208954,5,5,5,555,555,Champions,0,14292.196648426812,M,25,Credit Card
C01099,2214.43,3,32,7.703201794563774,5,3,1,531,531,Other,1,1105.7003419972639,M,59,Cash
C01100,16742.38,5,76,9.725758235251073,4,5,4,454,454,Champions,0,8359.73830369357,F,38,Credit Card
C01101,20699.32,6,338,9.93790443807117,1,5,5,155,155,Frequent but at risk,0,10335.501778385773,F,31,Mobile Payment
C01102,16672.89,3,204,9.721599301851521,2,3,4,234,234,Other,0,8325.040834473324,M,33,Cash
C01103,14923.970000000001,4,76,9.610790928208532,4,4,4,444,444,Champions,0,7451.7770861833105,F,57,Cash
C01104,10003.94,3,142,9.210834249998353,3,3,3,333,333,Loyal,0,4995.127359781121,M,57,Cash
C01105,24887.16,5,85,10.122147467357838,4,5,5,455,455,Champions,0,12426.55731874145,F,43,Cash
C01106,9497.07,2,405,9.158843899054535,1,2,3,123,123,Other,1,4742.039056087551,F,24,Cash
C01107,7230.47,4,309,8.886197613988276,1,4,2,142,142,Frequent but at risk,1,3610.2893980848153,M,31,Credit Card
C01108,12678.47,2,254,9.447739429010396,2,2,3,223,223,Other,0,6330.562995896033,F,23,Mobile Payment
C01109,13356.6,4,240,9.499840790234748,2,4,3,243,243,Frequent but at risk,0,6669.16415868673,F,41,Credit Card
C01111,16865.440000000002,6,156,9.733081127781968,3,5,4,354,354,Loyal,0,8421.18413132695,M,29,Mobile Payment
C01112,1885.38,2,276,7.542414927521644,2,2,1,221,221,At Risk / Churn,1,941.4004103967168,M,42,Credit Card
C01113,7264.33,3,200,8.890868998234994,2,3,2,232,232,Other,1,3627.1962380300956,M,27,Cash
C01114,23832.61,6,50,10.07885204833822,4,5,5,455,455,Champions,0,11900.003625170999,M,51,Credit Card
C01115,4051.42,4,73,8.307069512514298,4,4,1,441,441,Other,0,2022.9388508891927,M,21,Credit Card
C01116,5772.88,1,472,8.661099577187379,1,1,2,112,112,At Risk / Churn,1,2882.4913816689464,F,53,Cash
C01117,7592.98,3,26,8.935111107130128,5,3,2,532,532,Other,0,3791.296443228454,M,57,Cash
C01118,13336.220000000001,4,213,9.498313901950093,2,4,3,243,243,Frequent but at risk,0,6658.988098495212,M,31,Cash
C01119,5221.57,2,90,8.560744896883259,4,2,2,422,422,New / Promising,1,2607.213474692202,F,27,Cash
C01120,27944.12,5,216,10.2379978658438,2,5,5,255,255,Frequent but at risk,0,13952.946374829,F,21,Cash
C01121,19157.99,7,12,9.860527336147946,5,5,5,555,555,Champions,0,9565.891039671684,F,39,Mobile Payment
C01122,2061.28,2,97,7.631567445852876,4,2,1,421,421,New / Promising,1,1029.230095759234,F,37,Mobile Payment
C01123,11977.61,3,21,9.390877838226636,5,3,3,533,533,Loyal,0,5980.612380300958,M,25,Credit Card
C01124,6270.03,2,125,8.743695894457586,3,2,2,322,322,Other,1,3130.7263337893296,F,49,Mobile Payment
C01125,27230.56,8,15,10.212131873780757,5,5,5,555,555,Champions,0,13596.654445964432,M,24,Credit Card
C01126,10038.119999999999,3,328,9.214244740001897,1,3,3,133,133,Other,1,5012.193980848152,F,36,Credit Card
C01127,29499.82,7,83,10.292173338551763,4,5,5,455,455,Champions,0,14729.732284541722,M,37,Credit Card
C01128,11783.9,3,36,9.374574329971482,5,3,3,533,533,Loyal,0,5883.889876880984,F,24,Cash
C01129,36091.6,6,265,10.493843137158855,2,5,5,255,255,Frequent but at risk,0,18021.113543091655,F,18,Credit Card
C01130,231.25,1,319,5.447814377693948,1,1,1,111,111,At Risk / Churn,1,115.46682626538987,F,26,Credit Card
C01131,3002.92,4,5,8.007673381370955,5,4,1,541,541,Other,1,1499.4060191518467,M,57,Cash
C01132,9904.710000000001,2,175,9.2008666375329,3,2,3,323,323,Other,0,4945.58023255814,F,38,Credit Card
C01133,14133.560000000001,2,59,9.556378141238524,4,2,4,424,424,New / Promising,0,7057.112722298222,M,18,Credit Card
C01134,20313.79,5,112,9.919104471179129,3,5,5,355,355,Loyal,0,10143.00047879617,M,41,Credit Card
C01135,3002.83,3,124,8.007643420070965,3,3,1,331,331,Other,1,1499.3610807113541,F,30,Cash
C01136,5996.38,2,141,8.699077986176873,3,2,2,322,322,Other,1,2994.088508891929,M,26,Cash
C01137,22744.510000000002,3,450,10.032123042263166,1,3,5,135,135,Other,0,11356.697879616964,M,22,Credit Card
C01138,22300.45,4,109,10.01240697775587,3,4,5,345,345,Loyal,0,11134.971614227086,F,18,Credit Card
C01139,13778.18,5,50,9.53091403626586,4,5,4,454,454,Champions,0,6879.665800273598,F,35,Cash
C01140,310.22,1,711,5.740500057591364,1,1,1,111,111,At Risk / Churn,1,154.89781121751025,M,41,Cash
C01141,30430.239999999998,4,223,10.323224991321386,2,4,5,245,245,Frequent but at risk,0,15194.305882352939,F,32,Credit Card
C01142,9376.44,4,45,9.146062083641786,5,4,3,543,543,Loyal,0,4681.806566347469,F,58,Cash
C01143,25518.239999999998,4,110,10.147187956451013,3,4,5,345,345,Loyal,0,12741.66566347469,M,58,Mobile Payment
C01144,7640.34,2,387,8.941328259451227,1,2,2,122,122,At Risk / Churn,1,3814.944049247606,F,46,Credit Card
C01145,7711.1900000000005,2,142,8.950557472916358,3,2,2,322,322,Other,0,3850.320588235294,M,41,Mobile Payment
C01146,10934.02,2,43,9.29972576209868,5,2,3,523,523,New / Promising,0,5459.531190150478,F,20,Cash
C01147,5411.51,2,249,8.596468219884096,2,2,2,222,222,At Risk / Churn,1,2702.053556771546,F,41,Cash
C01148,5417.2,2,616,8.597518935954138,1,2,2,122,122,At Risk / Churn,1,2704.894664842681,F,54,Credit Card
C01149,8200.74,5,13,9.012101605864094,5,5,2,552,552,Other,0,4094.76073871409,F,43,Cash
C01150,19037.53,6,163,9.854220099482475,3,5,4,354,354,Loyal,0,9505.74343365253,M,55,Cash
C01151,10436.96,2,474,9.253204440044263,1,2,3,123,123,Other,1,5211.341176470588,F,29,Cash
C01152,30391.2,8,62,10.321941275524935,4,5,5,455,455,Champions,0,15174.812585499316,M,56,Cash
C01153,23187.23,4,18,10.051400101334012,5,4,5,545,545,Champions,0,11577.755061559506,F,51,Cash
C01154,15989.89,3,145,9.67977446406642,3,3,4,334,334,Loyal,0,7984.008002735977,F,59,Cash
C01155,4643.41,1,604,8.443419624881185,1,1,1,111,111,At Risk / Churn,1,2318.528932968536,F,26,Cash
C01156,8175.6900000000005,3,601,9.009042702228948,1,3,2,132,132,Other,1,4082.2528727770177,M,48,Cash
C01158,11391.56,4,30,9.340715789746946,5,4,3,543,543,Loyal,0,5687.988235294117,F,42,Cash
C01159,26110.86,7,39,10.170144896229854,5,5,5,555,555,Champions,0,13037.570314637482,M,49,Credit Card
C01160,11448.01,3,174,9.345658542362159,3,3,3,333,333,Loyal,0,5716.174623803009,M,54,Cash
C01161,8804.13,4,235,9.083089785159759,2,4,3,243,243,Frequent but at risk,0,4396.043023255814,F,26,Cash
C01162,7244.91,2,3,8.888192450732012,5,2,2,522,522,New / Promising,0,3617.49952120383,F,51,Credit Card
C01163,2992.04,1,374,8.004044872280602,1,1,1,111,111,At Risk / Churn,1,1493.9734610123119,M,32,Mobile Payment
C01164,21878.94,5,28,9.99332551430181,5,5,5,555,555,Champions,0,10924.5049247606,F,28,Cash
C01165,5942.79,3,332,8.690102256029204,1,3,2,132,132,Other,1,2967.330164158687,F,34,Cash
C01166,15937.58,2,96,9.67649786431074,4,2,4,424,424,New / Promising,0,7957.888782489739,M,18,Mobile Payment
C01167,3595.13,3,213,8.187613546217268,2,3,1,231,231,Other,1,1795.105950752394,M,55,Cash
C01168,11929.55,4,13,9.386857616292486,5,4,3,543,543,Loyal,0,5956.615253077975,M,45,Mobile Payment
C01169,19204.2,6,13,9.86293635468048,5,5,5,555,555,Champions,0,9588.964432284542,F,35,Cash
C01170,18017.94,9,206,9.799178705902746,2,5,4,254,254,Frequent but at risk,0,8996.645827633378,M,37,Mobile Payment
C01171,2208.26,4,172,7.700412896810864,3,4,1,341,341,Other,1,1102.619562243502,F,33,Mobile Payment
C01172,7723.879999999999,2,197,8.95220156766471,2,2,2,222,222,At Risk / Churn,1,3856.6569083447325,F,38,Cash
C01173,30872.43,7,74,10.337651222434934,4,5,5,455,455,Champions,0,15415.098426812585,M,41,Mobile Payment
C01174,13812.1,2,46,9.533372696230694,4,2,4,424,424,New / Promising,0,6896.602599179207,M,21,Cash
C01175,5392.84,3,40,8.59301284067167,5,3,2,532,532,Other,0,2692.7313269493843,F,55,Cash
C01176,14365.08,6,53,9.572625151323125,4,5,4,454,454,Champions,0,7172.7143638850885,F,41,Credit Card
C01177,467.57,1,550,6.149685503537741,1,1,1,111,111,At Risk / Churn,1,233.46518467852255,F,28,Cash
C01178,18010.53,5,58,9.798767387365714,4,5,4,454,454,Champions,0,8992.94589603283,M,59,Cash
