Invoice no,Customer id,Product id list,Invoice date,Shopping mall,ProductList,Product id,Category,Price,Gender,Age,Payment method,LineAmount,InvoiceAmount
INV00060,C00387,"P00408,P00190,P00149,P00457,P00264",2025-03-06,ST,P00264,P00264,Clothing,595.5,F,55,Mobile Payment,595.5,2574.74
INV00061,C00350,"P00270,P00442,P00399",2025-05-11,MK,P00270,P00270,Electronics,1546.75,F,32,Mobile Payment,1546.75,1735.19
INV00061,C00350,"P00270,P00442,P00399",2025-05-11,MK,P00442,P00442,Toys,129.62,F,32,Mobile Payment,129.62,1735.19
INV00061,C00350,"P00270,P00442,P00399",2025-05-11,MK,P00399,P00399,Groceries,58.82,F,32,Mobile Payment,58.82,1735.19
INV00062,C00233,P00487,2025-10-09,CYB,P00487,P00487,Books,140.53,M,55,Credit Card,140.53,140.53
INV00063,C00804,"P00333,P00514,P00444,P00317",2025-11-22,TKO,P00333,P00333,Clothing,915.81,F,35,Credit Card,915.81,5727.86
INV00063,C00804,"P00333,P00514,P00444,P00317",2025-11-22,TKO,P00514,P00514,Electronics,2469.68,F,35,Credit Card,2469.68,5727.86
INV00063,C00804,"P00333,P00514,P00444,P00317",2025-11-22,TKO,P00444,P00444,Electronics,1535.83,F,35,Credit Card,1535.83,5727.86
INV00063,C00804,"P00333,P00514,P00444,P00317",2025-11-22,TKO,P00317,P00317,Clothing,806.54,F,35,Credit Card,806.54,5727.86
INV00064,C00984,"P00401,P00083,P00267,P00135",2025-08-30,MK,P00401,P00401,Books,214.33,M,53,Credit Card,214.33,833.74
INV00064,C00984,"P00401,P00083,P00267,P00135",2025-08-30,MK,P00083,P00083,Groceries,80.69,M,53,Credit Card,80.69,833.74
INV00064,C00984,"P00401,P00083,P00267,P00135",2025-08-30,MK,P00267,P00267,Groceries,156.44,M,53,Credit Card,156.44,833.74
INV00064,C00984,"P00401,P00083,P00267,P00135",2025-08-30,MK,P00135,P00135,Books,382.28,M,53,Credit Card,382.28,833.74
INV00065,C00056,"P00269,P00456,P00019,P00253",2024-08-18,TKO,P00269,P00269,Electronics,3003.27,F,48,Credit Card,3003.27,7127.24
INV00065,C00056,"P00269,P00456,P00019,P00253",2024-08-18,TKO,P00456,P00456,Electronics,2651.34,F,48,Credit Card,2651.34,7127.24
INV00065,C00056,"P00269,P00456,P00019,P00253",2024-08-18,TKO,P00019,P00019,Electronics,1347.11,F,48,Credit Card,1347.11,7127.24
INV00065,C00056,"P00269,P00456,P00019,P00253",2024-08-18,TKO,P00253,P00253,Toys,125.52,F,48,Credit Card,125.52,7127.24
INV00066,C00476,"P00096,P00323",2025-03-27,MK,P00096,P00096,Books,389.2,F,21,Cash,389.2,724.26
INV00066,C00476,"P00096,P00323",2025-03-27,MK,P00323,P00323,Clothing,335.06,F,21,Cash,335.06,724.26
INV00067,C00448,"P00271,P00387,P00010,P00052",2024-12-15,CYB,P00271,P00271,Toys,108.14,F,60,Credit Card,108.14,3464.1499999999996
INV00067,C00448,"P00271,P00387,P00010,P00052",2024-12-15,CYB,P00387,P00387,Books,197.4,F,60,Credit Card,197.4,3464.1499999999996
INV00067,C00448,"P00271,P00387,P00010,P00052",2024-12-15,CYB,P00010,P00010,Electronics,2699.14,F,60,Credit Card,2699.14,3464.1499999999996
INV00067,C00448,"P00271,P00387,P00010,P00052",2024-12-15,CYB,P00052,P00052,Books,459.47,F,60,Credit Card,459.47,3464.1499999999996
INV00068,C00065,"P00270,P00442,P00253,P00059",2024-04-19,ST,P00270,P00270,Electronics,1546.75,M,57,Credit Card,1546.75,4314.91
INV00068,C00065,"P00270,P00442,P00253,P00059",2024-04-19,ST,P00442,P00442,Toys,129.62,M,57,Credit Card,129.62,4314.91
INV00068,C00065,"P00270,P00442,P00253,P00059",2024-04-19,ST,P00253,P00253,Toys,125.52,M,57,Credit Card,125.52,4314.91
INV00068,C00065,"P00270,P00442,P00253,P00059",2024-04-19,ST,P00059,P00059,Electronics,2513.02,M,57,Credit Card,2513.02,4314.91
INV00069,C00217,"P00051,P00094,P00154",2025-04-03,MK,P00051,P00051,Books,562.38,F,23,Mobile Payment,562.38,811.5699999999999
INV00069,C00217,"P00051,P00094,P00154",2025-04-03,MK,P00094,P00094,Toys,106.69,F,23,Mobile Payment,106.69,811.5699999999999
INV00069,C00217,"P00051,P00094,P00154",2025-04-03,MK,P00154,P00154,Toys,142.5,F,23,Mobile Payment,142.5,811.5699999999999
INV00070,C00362,"P00522,P00415,P00243,P00429",2025-10-28,TKO,P00522,P00522,Clothing,515.52,F,28,Cash,515.52,1492.6399999999999
INV00070,C00362,"P00522,P00415,P00243,P00429",2025-10-28,TKO,P00415,P00415,Books,120.4,F,28,Cash,120.4,1492.6399999999999
INV00070,C00362,"P00522,P00415,P00243,P00429",2025-10-28,TKO,P00243,P00243,Books,583.76,F,28,Cash,583.76,1492.6399999999999
INV00070,C00362,"P00522,P00415,P00243,P00429",2025-10-28,TKO,P00429,P00429,Clothing,272.96,F,28,Cash,272.96,1492.6399999999999
INV00071,C00039,"P00188,P00460,P00084",2025-10-09,CYB,P00188,P00188,Electronics,1426.94,M,30,Mobile Payment,1426.94,1946.13
INV00071,C00039,"P00188,P00460,P00084",2025-10-09,CYB,P00460,P00460,Clothing,374.97,M,30,Mobile Payment,374.97,1946.13
INV00071,C00039,"P00188,P00460,P00084",2025-10-09,CYB,P00084,P00084,Toys,144.22,M,30,Mobile Payment,144.22,1946.13
INV00072,C01037,"P00346,P00159,P00472,P00279",2024-03-20,CYB,P00346,P00346,Groceries,122.38,M,35,Mobile Payment,122.38,1528.0
INV00072,C01037,"P00346,P00159,P00472,P00279",2024-03-20,CYB,P00159,P00159,Clothing,656.97,M,35,Mobile Payment,656.97,1528.0
INV00072,C01037,"P00346,P00159,P00472,P00279",2024-03-20,CYB,P00472,P00472,Groceries,189.87,M,35,Mobile Payment,189.87,1528.0
INV00072,C01037,"P00346,P00159,P00472,P00279",2024-03-20,CYB,P00279,P00279,Books,558.78,M,35,Mobile Payment,558.78,1528.0
INV00073,C00755,"P00193,P00292,P00197",2025-02-11,MK,P00193,P00193,Electronics,2641.9,F,53,Credit Card,2641.9,10020.51
INV00073,C00755,"P00193,P00292,P00197",2025-02-11,MK,P00292,P00292,Electronics,3041.86,F,53,Credit Card,3041.86,10020.51
INV00073,C00755,"P00193,P00292,P00197",2025-02-11,MK,P00197,P00197,Electronics,4336.75,F,53,Credit Card,4336.75,10020.51
INV00074,C00438,P00453,2025-12-13,ST,P00453,P00453,Groceries,254.68,F,59,Mobile Payment,254.68,254.68
INV00075,C00812,"P00069,P00442,P00158,P00027",2025-12-18,ST,P00069,P00069,Toys,99.61,F,56,Credit Card,99.61,4283.37
INV00075,C00812,"P00069,P00442,P00158,P00027",2025-12-18,ST,P00442,P00442,Toys,129.62,F,56,Credit Card,129.62,4283.37
INV00075,C00812,"P00069,P00442,P00158,P00027",2025-12-18,ST,P00158,P00158,Electronics,3576.45,F,56,Credit Card,3576.45,4283.37
INV00075,C00812,"P00069,P00442,P00158,P00027",2025-12-18,ST,P00027,P00027,Books,477.69,F,56,Credit Card,477.69,4283.37
INV00076,C00070,"P00158,P00469",2025-12-05,ST,P00158,P00158,Electronics,3576.45,F,56,Cash,3576.45,4296.37
INV00076,C00070,"P00158,P00469",2025-12-05,ST,P00469,P00469,Clothing,719.92,F,56,Cash,719.92,4296.37
INV00077,C00615,"P00059,P00324,P00492,P00296",2025-08-04,MK,P00059,P00059,Electronics,2513.02,F,47,Cash,2513.02,11063.130000000001
INV00077,C00615,"P00059,P00324,P00492,P00296",2025-08-04,MK,P00324,P00324,Electronics,2466.65,F,47,Cash,2466.65,11063.130000000001
INV00077,C00615,"P00059,P00324,P00492,P00296",2025-08-04,MK,P00492,P00492,Electronics,1546.45,F,47,Cash,1546.45,11063.130000000001
INV00077,C00615,"P00059,P00324,P00492,P00296",2025-08-04,MK,P00296,P00296,Electronics,4537.01,F,47,Cash,4537.01,11063.130000000001
INV00078,C00076,"P00148,P00420,P00108",2024-03-13,ST,P00148,P00148,Electronics,5029.06,M,36,Cash,5029.06,5264.410000000001
INV00078,C00076,"P00148,P00420,P00108",2024-03-13,ST,P00420,P00420,Toys,133.61,M,36,Cash,133.61,5264.410000000001
INV00078,C00076,"P00148,P00420,P00108",2024-03-13,ST,P00108,P00108,Toys,101.74,M,36,Cash,101.74,5264.410000000001
INV00079,C00602,"P00270,P00442,P00399,P00278",2024-12-23,CYB,P00270,P00270,Electronics,1546.75,F,25,Cash,1546.75,2611.7
INV00079,C00602,"P00270,P00442,P00399,P00278",2024-12-23,CYB,P00442,P00442,Toys,129.62,F,25,Cash,129.62,2611.7
INV00079,C00602,"P00270,P00442,P00399,P00278",2024-12-23,CYB,P00399,P00399,Groceries,58.82,F,25,Cash,58.82,2611.7
INV00079,C00602,"P00270,P00442,P00399,P00278",2024-12-23,CYB,P00278,P00278,Clothing,876.51,F,25,Cash,876.51,2611.7
INV00080,C00108,"P00271,P00387",2025-02-17,TKO,P00271,P00271,Toys,108.14,F,35,Cash,108.14,305.54
INV00080,C00108,"P00271,P00387",2025-02-17,TKO,P00387,P00387,Books,197.4,F,35,Cash,197.4,305.54
INV00081,C01115,P00206,2025-10-20,TKO,P00206,P00206,Toys,116.79,M,21,Credit Card,116.79,116.79
INV00082,C00646,P00421,2025-10-20,ST,P00421,P00421,Electronics,2837.46,M,20,Cash,2837.46,2837.46
INV00083,C00809,"P00441,P00176",2025-07-26,CYB,P00441,P00441,Electronics,4894.68,F,47,Credit Card,4894.68,5518.16
INV00083,C00809,"P00441,P00176",2025-07-26,CYB,P00176,P00176,Clothing,623.48,F,47,Credit Card,623.48,5518.16
INV00084,C00189,"P00357,P00419,P00374,P00355",2025-10-25,ST,P00357,P00357,Toys,99.07,F,33,Credit Card,99.07,1292.17
INV00084,C00189,"P00357,P00419,P00374,P00355",2025-10-25,ST,P00419,P00419,Clothing,839.84,F,33,Credit Card,839.84,1292.17
INV00084,C00189,"P00357,P00419,P00374,P00355",2025-10-25,ST,P00374,P00374,Books,116.89,F,33,Credit Card,116.89,1292.17
INV00084,C00189,"P00357,P00419,P00374,P00355",2025-10-25,ST,P00355,P00355,Books,236.37,F,33,Credit Card,236.37,1292.17
INV00085,C00984,"P00238,P00374",2024-08-22,CYB,P00238,P00238,Books,486.5,M,53,Credit Card,486.5,603.39
INV00085,C00984,"P00238,P00374",2024-08-22,CYB,P00374,P00374,Books,116.89,M,53,Credit Card,116.89,603.39
INV00086,C00829,"P00160,P00296,P00430",2024-09-24,ST,P00160,P00160,Toys,120.34,M,28,Credit Card,120.34,8883.26
INV00086,C00829,"P00160,P00296,P00430",2024-09-24,ST,P00296,P00296,Electronics,4537.01,M,28,Credit Card,4537.01,8883.26
INV00086,C00829,"P00160,P00296,P00430",2024-09-24,ST,P00430,P00430,Electronics,4225.91,M,28,Credit Card,4225.91,8883.26
INV00087,C01138,"P00452,P00302,P00031",2025-09-14,MK,P00452,P00452,Clothing,916.11,F,18,Credit Card,916.11,1632.3200000000002
INV00087,C01138,"P00452,P00302,P00031",2025-09-14,MK,P00302,P00302,Toys,101.58,F,18,Credit Card,101.58,1632.3200000000002
INV00087,C01138,"P00452,P00302,P00031",2025-09-14,MK,P00031,P00031,Clothing,614.63,F,18,Credit Card,614.63,1632.3200000000002
INV00088,C01101,"P00325,P00086,P00231",2025-01-28,ST,P00325,P00325,Clothing,338.45,F,31,Mobile Payment,338.45,5661.92
INV00088,C01101,"P00325,P00086,P00231",2025-01-28,ST,P00086,P00086,Electronics,5255.7,F,31,Mobile Payment,5255.7,5661.92
INV00088,C01101,"P00325,P00086,P00231",2025-01-28,ST,P00231,P00231,Groceries,67.77,F,31,Mobile Payment,67.77,5661.92
INV00089,C00134,"P00236,P00229,P00476,P00488",2025-04-14,CYB,P00236,P00236,Books,114.27,F,26,Credit Card,114.27,466.06999999999994
INV00089,C00134,"P00236,P00229,P00476,P00488",2025-04-14,CYB,P00229,P00229,Toys,138.76,F,26,Credit Card,138.76,466.06999999999994
INV00089,C00134,"P00236,P00229,P00476,P00488",2025-04-14,CYB,P00476,P00476,Toys,138.66,F,26,Credit Card,138.66,466.06999999999994
INV00089,C00134,"P00236,P00229,P00476,P00488",2025-04-14,CYB,P00488,P00488,Books,74.38,F,26,Credit Card,74.38,466.06999999999994
INV00090,C00615,"P00356,P00343",2024-03-05,CYB,P00356,P00356,Books,103.72,F,47,Cash,103.72,292.55
INV00090,C00615,"P00356,P00343",2024-03-05,CYB,P00343,P00343,Clothing,188.83,F,47,Cash,188.83,292.55
INV00091,C00604,"P00164,P00531,P00534",2025-03-26,CYB,P00164,P00164,Electronics,2410.33,M,56,Cash,2410.33,2804.79
INV00091,C00604,"P00164,P00531,P00534",2025-03-26,CYB,P00531,P00531,Toys,100.56,M,56,Cash,100.56,2804.79
INV00091,C00604,"P00164,P00531,P00534",2025-03-26,CYB,P00534,P00534,Books,293.9,M,56,Cash,293.9,2804.79
INV00092,C00839,P00428,2024-03-14,TKO,P00428,P00428,Electronics,2333.01,M,52,Credit Card,2333.01,2333.01
INV00093,C00655,P00502,2024-05-28,CYB,P00502,P00502,Electronics,4341.91,M,43,Mobile Payment,4341.91,4341.91
INV00094,C00228,"P00271,P00387,P00082,P00354",2024-03-29,CYB,P00271,P00271,Toys,108.14,M,50,Credit Card,108.14,3541.3100000000004
INV00094,C00228,"P00271,P00387,P00082,P00354",2024-03-29,CYB,P00387,P00387,Books,197.4,M,50,Credit Card,197.4,3541.3100000000004
INV00094,C00228,"P00271,P00387,P00082,P00354",2024-03-29,CYB,P00082,P00082,Electronics,1703.39,M,50,Credit Card,1703.39,3541.3100000000004
INV00094,C00228,"P00271,P00387,P00082,P00354",2024-03-29,CYB,P00354,P00354,Electronics,1532.38,M,50,Credit Card,1532.38,3541.3100000000004
INV00095,C00402,"P00339,P00468,P00281,P00367,P00353",2024-02-05,MK,P00339,P00339,Toys,140.62,F,42,Cash,140.62,3317.13
INV00095,C00402,"P00339,P00468,P00281,P00367,P00353",2024-02-05,MK,P00468,P00468,Electronics,2358.98,F,42,Cash,2358.98,3317.13
INV00095,C00402,"P00339,P00468,P00281,P00367,P00353",2024-02-05,MK,P00281,P00281,Clothing,401.69,F,42,Cash,401.69,3317.13
INV00095,C00402,"P00339,P00468,P00281,P00367,P00353",2024-02-05,MK,P00367,P00367,Toys,137.24,F,42,Cash,137.24,3317.13
INV00095,C00402,"P00339,P00468,P00281,P00367,P00353",2024-02-05,MK,P00353,P00353,Books,278.6,F,42,Cash,278.6,3317.13
INV00096,C00297,"P00292,P00485,P00305",2024-03-09,CYB,P00292,P00292,Electronics,3041.86,M,42,Cash,3041.86,3737.31
INV00096,C00297,"P00292,P00485,P00305",2024-03-09,CYB,P00485,P00485,Books,113.42,M,42,Cash,113.42,3737.31
INV00096,C00297,"P00292,P00485,P00305",2024-03-09,CYB,P00305,P00305,Books,582.03,M,42,Cash,582.03,3737.31
INV00097,C00351,"P00214,P00435,P00050,P00444,P00166",2024-10-28,CYB,P00214,P00214,Electronics,1984.29,M,44,Cash,1984.29,4190.56
INV00097,C00351,"P00214,P00435,P00050,P00444,P00166",2024-10-28,CYB,P00435,P00435,Toys,97.94,M,44,Cash,97.94,4190.56
INV00097,C00351,"P00214,P00435,P00050,P00444,P00166",2024-10-28,CYB,P00050,P00050,Books,458.19,M,44,Cash,458.19,4190.56
INV00097,C00351,"P00214,P00435,P00050,P00444,P00166",2024-10-28,CYB,P00444,P00444,Electronics,1535.83,M,44,Cash,1535.83,4190.56
INV00097,C00351,"P00214,P00435,P00050,P00444,P00166",2024-10-28,CYB,P00166,P00166,Groceries,114.31,M,44,Cash,114.31,4190.56
INV00098,C01117,"P00206,P00336,P00363",2024-10-16,TKO,P00206,P00206,Toys,116.79,M,57,Cash,116.79,4175.04
INV00098,C01117,"P00206,P00336,P00363",2024-10-16,TKO,P00336,P00336,Electronics,3584.61,M,57,Cash,3584.61,4175.04
INV00098,C01117,"P00206,P00336,P00363",2024-10-16,TKO,P00363,P00363,Books,473.64,M,57,Cash,473.64,4175.04
INV00099,C00129,"P00381,P00280,P00510,P00450",2025-06-21,TKO,P00381,P00381,Groceries,281.01,F,25,Credit Card,281.01,4322.72
INV00099,C00129,"P00381,P00280,P00510,P00450",2025-06-21,TKO,P00280,P00280,Clothing,844.94,F,25,Credit Card,844.94,4322.72
INV00099,C00129,"P00381,P00280,P00510,P00450",2025-06-21,TKO,P00510,P00510,Clothing,235.19,F,25,Credit Card,235.19,4322.72
INV00099,C00129,"P00381,P00280,P00510,P00450",2025-06-21,TKO,P00450,P00450,Electronics,2961.58,F,25,Credit Card,2961.58,4322.72
INV00100,C00759,"P00036,P00197,P00084",2025-02-01,TKO,P00036,P00036,Toys,147.22,F,38,Cash,147.22,4628.1900000000005
INV00100,C00759,"P00036,P00197,P00084",2025-02-01,TKO,P00197,P00197,Electronics,4336.75,F,38,Cash,4336.75,4628.1900000000005
INV00100,C00759,"P00036,P00197,P00084",2025-02-01,TKO,P00084,P00084,Toys,144.22,F,38,Cash,144.22,4628.1900000000005
INV00101,C00874,"P00520,P00354,P00491",2025-11-24,ST,P00520,P00520,Books,439.37,M,47,Credit Card,439.37,4331.25
INV00101,C00874,"P00520,P00354,P00491",2025-11-24,ST,P00354,P00354,Electronics,1532.38,M,47,Credit Card,1532.38,4331.25
INV00101,C00874,"P00520,P00354,P00491",2025-11-24,ST,P00491,P00491,Electronics,2359.5,M,47,Credit Card,2359.5,4331.25
INV00102,C01075,"P00095,P00296",2025-01-05,MK,P00095,P00095,Toys,105.53,F,23,Credit Card,105.53,4642.54
INV00102,C01075,"P00095,P00296",2025-01-05,MK,P00296,P00296,Electronics,4537.01,F,23,Credit Card,4537.01,4642.54
INV00103,C00659,"P00270,P00442",2024-06-16,TKO,P00270,P00270,Electronics,1546.75,M,52,Cash,1546.75,1676.37
INV00103,C00659,"P00270,P00442",2024-06-16,TKO,P00442,P00442,Toys,129.62,M,52,Cash,129.62,1676.37
INV00104,C00411,"P00059,P00306",2025-06-26,CYB,P00059,P00059,Electronics,2513.02,M,40,Mobile Payment,2513.02,2694.82
INV00104,C00411,"P00059,P00306",2025-06-26,CYB,P00306,P00306,Groceries,181.8,M,40,Mobile Payment,181.8,2694.82
INV00105,C00206,"P00271,P00387,P00245",2024-06-18,CYB,P00271,P00271,Toys,108.14,F,30,Cash,108.14,4586.74
INV00105,C00206,"P00271,P00387,P00245",2024-06-18,CYB,P00387,P00387,Books,197.4,F,30,Cash,197.4,4586.74
INV00105,C00206,"P00271,P00387,P00245",2024-06-18,CYB,P00245,P00245,Electronics,4281.2,F,30,Cash,4281.2,4586.74
INV00106,C01068,P00253,2025-07-15,MK,P00253,P00253,Toys,125.52,M,41,Credit Card,125.52,125.52
INV00107,C00589,"P00368,P00072,P00160,P00262,P00201",2024-05-16,MK,P00368,P00368,Clothing,618.82,F,55,Cash,618.82,3101.1400000000003
INV00107,C00589,"P00368,P00072,P00160,P00262,P00201",2024-05-16,MK,P00072,P00072,Electronics,1461.85,F,55,Cash,1461.85,3101.1400000000003
INV00107,C00589,"P00368,P00072,P00160,P00262,P00201",2024-05-16,MK,P00160,P00160,Toys,120.34,F,55,Cash,120.34,3101.1400000000003
INV00107,C00589,"P00368,P00072,P00160,P00262,P00201",2024-05-16,MK,P00262,P00262,Books,343.05,F,55,Cash,343.05,3101.1400000000003
INV00107,C00589,"P00368,P00072,P00160,P00262,P00201",2024-05-16,MK,P00201,P00201,Books,557.08,F,55,Cash,557.08,3101.1400000000003
INV00108,C00750,"P00430,P00024",2024-03-09,ST,P00430,P00430,Electronics,4225.91,F,24,Cash,4225.91,4285.0599999999995
INV00108,C00750,"P00430,P00024",2024-03-09,ST,P00024,P00024,Groceries,59.15,F,24,Cash,59.15,4285.0599999999995
INV00109,C00515,"P00146,P00163,P00306",2025-03-13,CYB,P00146,P00146,Books,205.1,M,55,Cash,205.1,637.47
INV00109,C00515,"P00146,P00163,P00306",2025-03-13,CYB,P00163,P00163,Groceries,250.57,M,55,Cash,250.57,637.47
INV00109,C00515,"P00146,P00163,P00306",2025-03-13,CYB,P00306,P00306,Groceries,181.8,M,55,Cash,181.8,637.47
INV00110,C00526,"P00258,P00011,P00219,P00301,P00108",2024-11-30,TKO,P00258,P00258,Groceries,301.47,M,36,Cash,301.47,1106.98
INV00110,C00526,"P00258,P00011,P00219,P00301,P00108",2024-11-30,TKO,P00011,P00011,Books,107.2,M,36,Cash,107.2,1106.98
INV00110,C00526,"P00258,P00011,P00219,P00301,P00108",2024-11-30,TKO,P00219,P00219,Books,508.09,M,36,Cash,508.09,1106.98
INV00110,C00526,"P00258,P00011,P00219,P00301,P00108",2024-11-30,TKO,P00301,P00301,Books,88.48,M,36,Cash,88.48,1106.98
INV00110,C00526,"P00258,P00011,P00219,P00301,P00108",2024-11-30,TKO,P00108,P00108,Toys,101.74,M,36,Cash,101.74,1106.98
INV00111,C00867,"P00239,P00257,P00152,P00281,P00130",2025-11-27,MK,P00239,P00239,Books,451.96,M,44,Cash,451.96,1105.17
INV00111,C00867,"P00239,P00257,P00152,P00281,P00130",2025-11-27,MK,P00257,P00257,Groceries,79.2,M,44,Cash,79.2,1105.17
INV00111,C00867,"P00239,P00257,P00152,P00281,P00130",2025-11-27,MK,P00152,P00152,Toys,105.57,M,44,Cash,105.57,1105.17
INV00111,C00867,"P00239,P00257,P00152,P00281,P00130",2025-11-27,MK,P00281,P00281,Clothing,401.69,M,44,Cash,401.69,1105.17
INV00111,C00867,"P00239,P00257,P00152,P00281,P00130",2025-11-27,MK,P00130,P00130,Books,66.75,M,44,Cash,66.75,1105.17
INV00112,C00023,P00400,2025-09-08,ST,P00400,P00400,Electronics,3858.16,M,39,Credit Card,3858.16,3858.16
INV00113,C01169,"P00309,P00250,P00316,P00208",2025-10-25,TKO,P00309,P00309,Groceries,231.25,F,35,Cash,231.25,1111.59
INV00113,C01169,"P00309,P00250,P00316,P00208",2025-10-25,TKO,P00250,P00250,Books,211.4,F,35,Cash,211.4,1111.59
INV00113,C01169,"P00309,P00250,P00316,P00208",2025-10-25,TKO,P00316,P00316,Clothing,548.26,F,35,Cash,548.26,1111.59
INV00113,C01169,"P00309,P00250,P00316,P00208",2025-10-25,TKO,P00208,P00208,Toys,120.68,F,35,Cash,120.68,1111.59
INV00114,C00060,"P00438,P00241,P00064,P00109,P00378",2025-12-17,ST,P00438,P00438,Electronics,1511.98,M,33,Mobile Payment,1511.98,11772.939999999999
INV00114,C00060,"P00438,P00241,P00064,P00109,P00378",2025-12-17,ST,P00241,P00241,Clothing,976.98,M,33,Mobile Payment,976.98,11772.939999999999
INV00114,C00060,"P00438,P00241,P00064,P00109,P00378",2025-12-17,ST,P00064,P00064,Electronics,3488.18,M,33,Mobile Payment,3488.18,11772.939999999999
INV00114,C00060,"P00438,P00241,P00064,P00109,P00378",2025-12-17,ST,P00109,P00109,Electronics,5635.99,M,33,Mobile Payment,5635.99,11772.939999999999
INV00114,C00060,"P00438,P00241,P00064,P00109,P00378",2025-12-17,ST,P00378,P00378,Groceries,159.81,M,33,Mobile Payment,159.81,11772.939999999999
INV00115,C00591,"P00333,P00144,P00345",2024-12-15,CYB,P00333,P00333,Clothing,915.81,M,38,Cash,915.81,1903.87
INV00115,C00591,"P00333,P00144,P00345",2024-12-15,CYB,P00144,P00144,Clothing,730.43,M,38,Cash,730.43,1903.87
INV00115,C00591,"P00333,P00144,P00345",2024-12-15,CYB,P00345,P00345,Groceries,257.63,M,38,Cash,257.63,1903.87
INV00116,C01067,"P00039,P00418,P00073,P00177",2024-09-09,TKO,P00039,P00039,Clothing,926.2,F,60,Cash,926.2,2105.99
INV00116,C01067,"P00039,P00418,P00073,P00177",2024-09-09,TKO,P00418,P00418,Clothing,435.68,F,60,Cash,435.68,2105.99
INV00116,C01067,"P00039,P00418,P00073,P00177",2024-09-09,TKO,P00073,P00073,Groceries,218.58,F,60,Cash,218.58,2105.99
INV00116,C01067,"P00039,P00418,P00073,P00177",2024-09-09,TKO,P00177,P00177,Books,525.53,F,60,Cash,525.53,2105.99
INV00117,C00487,"P00270,P00442",2024-12-01,CYB,P00270,P00270,Electronics,1546.75,M,29,Cash,1546.75,1676.37
INV00117,C00487,"P00270,P00442",2024-12-01,CYB,P00442,P00442,Toys,129.62,M,29,Cash,129.62,1676.37
INV00118,C00503,"P00197,P00488,P00280,P00453",2024-09-25,CYB,P00197,P00197,Electronics,4336.75,M,54,Credit Card,4336.75,5510.75
INV00118,C00503,"P00197,P00488,P00280,P00453",2024-09-25,CYB,P00488,P00488,Books,74.38,M,54,Credit Card,74.38,5510.75
INV00118,C00503,"P00197,P00488,P00280,P00453",2024-09-25,CYB,P00280,P00280,Clothing,844.94,M,54,Credit Card,844.94,5510.75
INV00118,C00503,"P00197,P00488,P00280,P00453",2024-09-25,CYB,P00453,P00453,Groceries,254.68,M,54,Credit Card,254.68,5510.75
INV00119,C00587,P00433,2024-06-06,TKO,P00433,P00433,Clothing,284.21,F,33,Credit Card,284.21,284.21
INV00120,C00117,"P00184,P00311,P00253,P00021",2025-11-29,TKO,P00184,P00184,Groceries,67.23,F,40,Credit Card,67.23,6036.16
INV00120,C00117,"P00184,P00311,P00253,P00021",2025-11-29,TKO,P00311,P00311,Electronics,5583.26,F,40,Credit Card,5583.26,6036.16
INV00120,C00117,"P00184,P00311,P00253,P00021",2025-11-29,TKO,P00253,P00253,Toys,125.52,F,40,Credit Card,125.52,6036.16
INV00120,C00117,"P00184,P00311,P00253,P00021",2025-11-29,TKO,P00021,P00021,Groceries,260.15,F,40,Credit Card,260.15,6036.16
INV00121,C00174,"P00418,P00428",2024-04-18,CYB,P00418,P00418,Clothing,435.68,F,19,Mobile Payment,435.68,2768.69
INV00121,C00174,"P00418,P00428",2024-04-18,CYB,P00428,P00428,Electronics,2333.01,F,19,Mobile Payment,2333.01,2768.69
INV00122,C00630,"P00187,P00117,P00381,P00115",2024-10-03,MK,P00187,P00187,Groceries,189.37,M,19,Cash,189.37,1089.8
